"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	111	2136882	5.194484300
	"Alabama"	"01"	"2000"	"2000"	126	2146504	5.870010026
	"Alabama"	"01"	"2001"	"2001"	148	2158138	6.857763498
	"Alabama"	"01"	"2002"	"2002"	148	2165719	6.833758212
	"Alabama"	"01"	"2003"	"2003"	160	2179422	7.341396021
	"Alabama"	"01"	"2004"	"2004"	200	2192872	9.120459379
	"Alabama"	"01"	"2005"	"2005"	214	2213382	9.668462109
	"Alabama"	"01"	"2006"	"2006"	288	2243501	12.837079190
	"Alabama"	"01"	"2007"	"2007"	325	2265565	14.345207487
	"Alabama"	"01"	"2008"	"2008"	350	2287949	15.297543783
	"Alabama"	"01"	"2009"	"2009"	379	2309779	16.408496224
	"Alabama"	"01"	"2010"	"2010"	331	2320188	14.266085334
	"Alabama"	"01"	"2011"	"2011"	347	2329491	14.895957958
	"Alabama"	"01"	"2012"	"2012"	385	2338557	16.463143725
	"Alabama"	"01"	"2013"	"2013"	371	2345347	15.818554781
	"Alabama"	"01"	"2014"	"2014"	445	2349967	18.936436129
	"Alabama"	"01"	"2015"	"2015"	471	2353184	20.015434407
	"Alabama"	"01"	"2016"	"2016"	520	2355586	22.075186387
	"Alaska"	"02"	"1999"	"1999"	30	323513	9.273197677
	"Alaska"	"02"	"2000"	"2000"	26	324112	8.021918349
	"Alaska"	"02"	"2001"	"2001"	39	328135	11.885352065
	"Alaska"	"02"	"2002"	"2002"	49	332704	14.727806098
	"Alaska"	"02"	"2003"	"2003"	44	335380	13.119446598
	"Alaska"	"02"	"2004"	"2004"	44	341479	12.885126172
	"Alaska"	"02"	"2005"	"2005"	48	346026	13.871789981
	"Alaska"	"02"	"2006"	"2006"	53	350181	15.135030170
	"Alaska"	"02"	"2007"	"2007"	45	353162	12.742027738
	"Alaska"	"02"	"2008"	"2008"	86	358043	24.019461350
	"Alaska"	"02"	"2009"	"2009"	78	361893	21.553332062
	"Alaska"	"02"	"2010"	"2010"	44	369628	11.903860097
	"Alaska"	"02"	"2011"	"2011"	64	375192	17.057933005
	"Alaska"	"02"	"2012"	"2012"	75	381238	19.672750355
	"Alaska"	"02"	"2013"	"2013"	72	385568	18.673748859
	"Alaska"	"02"	"2014"	"2014"	71	387296	18.332231678
	"Alaska"	"02"	"2015"	"2015"	79	389025	20.307178202
	"Alaska"	"02"	"2016"	"2016"	87	388132	22.415054672
	"Arizona"	"04"	"1999"	"1999"	408	2505524	16.284018832
	"Arizona"	"04"	"2000"	"2000"	390	2561057	15.228087465
	"Arizona"	"04"	"2001"	"2001"	411	2631801	15.616682264
	"Arizona"	"04"	"2002"	"2002"	446	2692038	16.567373863
	"Arizona"	"04"	"2003"	"2003"	482	2746287	17.550969728
	"Arizona"	"04"	"2004"	"2004"	519	2816798	18.425176388
	"Arizona"	"04"	"2005"	"2005"	517	2908266	17.776915867
	"Arizona"	"04"	"2006"	"2006"	603	3003007	20.079873274
	"Arizona"	"04"	"2007"	"2007"	618	3070683	20.125815657
	"Arizona"	"04"	"2008"	"2008"	512	3125084	16.383559610
	"Arizona"	"04"	"2009"	"2009"	625	3153246	19.820844932
	"Arizona"	"04"	"2010"	"2010"	661	3175823	20.813502516
	"Arizona"	"04"	"2011"	"2011"	630	3223871	19.541724839
	"Arizona"	"04"	"2012"	"2012"	711	3258483	21.819969599
	"Arizona"	"04"	"2013"	"2013"	761	3295119	23.094765318
	"Arizona"	"04"	"2014"	"2014"	761	3343847	22.758218304
	"Arizona"	"04"	"2015"	"2015"	801	3391490	23.617937839
	"Arizona"	"04"	"2016"	"2016"	971	3442895	28.203009386
	"Arkansas"	"05"	"1999"	"1999"	69	1292415	5.338842400
	"Arkansas"	"05"	"2000"	"2000"	93	1304693	7.128113663
	"Arkansas"	"05"	"2001"	"2001"	83	1314726	6.313102502
	"Arkansas"	"05"	"2002"	"2002"	99	1322688	7.484758310
	"Arkansas"	"05"	"2003"	"2003"	120	1333293	9.000272258
	"Arkansas"	"05"	"2004"	"2004"	135	1346638	10.024965878
	"Arkansas"	"05"	"2005"	"2005"	163	1362802	11.960651657
	"Arkansas"	"05"	"2006"	"2006"	189	1383333	13.662653895
	"Arkansas"	"05"	"2007"	"2007"	184	1397292	13.168328453
	"Arkansas"	"05"	"2008"	"2008"	213	1410334	15.102805435
	"Arkansas"	"05"	"2009"	"2009"	217	1421830	15.262021479
	"Arkansas"	"05"	"2010"	"2010"	206	1431637	14.389122382
	"Arkansas"	"05"	"2011"	"2011"	227	1442779	15.733525370
	"Arkansas"	"05"	"2012"	"2012"	205	1448490	14.152669332
	"Arkansas"	"05"	"2013"	"2013"	196	1453591	13.483847932
	"Arkansas"	"05"	"2014"	"2014"	215	1457316	14.753148940
	"Arkansas"	"05"	"2015"	"2015"	227	1462856	15.517590248
	"Arkansas"	"05"	"2016"	"2016"	230	1467873	15.668930487
	"California"	"06"	"1999"	"1999"	2116	16699043	12.671384821
	"California"	"06"	"2000"	"2000"	1577	16874892	9.345244995
	"California"	"06"	"2001"	"2001"	1002	17185235	5.830586547
	"California"	"06"	"2002"	"2002"	2168	17373381	12.478860620
	"California"	"06"	"2003"	"2003"	2322	17543650	13.235558165
	"California"	"06"	"2004"	"2004"	2287	17703161	12.918596854
	"California"	"06"	"2005"	"2005"	2416	17831713	13.548894601
	"California"	"06"	"2006"	"2006"	2545	17923731	14.199052641
	"California"	"06"	"2007"	"2007"	2582	18035385	14.316300983
	"California"	"06"	"2008"	"2008"	2529	18207365	13.889983531
	"California"	"06"	"2009"	"2009"	2621	18378154	14.261497646
	"California"	"06"	"2010"	"2010"	2579	18517830	13.927117810
	"California"	"06"	"2011"	"2011"	2718	18748327	14.497293545
	"California"	"06"	"2012"	"2012"	2675	18918564	14.139550972
	"California"	"06"	"2013"	"2013"	2952	19064196	15.484523974
	"California"	"06"	"2014"	"2014"	3046	19268904	15.807852901
	"California"	"06"	"2015"	"2015"	3173	19443068	16.319440944
	"California"	"06"	"2016"	"2016"	3321	19493361	17.036569527
	"Colorado"	"08"	"1999"	"1999"	239	2124660	11.248858641
	"Colorado"	"08"	"2000"	"2000"	240	2165983	11.080419375
	"Colorado"	"08"	"2001"	"2001"	275	2229982	12.331938105
	"Colorado"	"08"	"2002"	"2002"	285	2261741	12.600912306
	"Colorado"	"08"	"2003"	"2003"	329	2275518	14.458246430
	"Colorado"	"08"	"2004"	"2004"	341	2300502	14.822851708
	"Colorado"	"08"	"2005"	"2005"	416	2323650	17.902868332
	"Colorado"	"08"	"2006"	"2006"	390	2367463	16.473330312
	"Colorado"	"08"	"2007"	"2007"	422	2407435	17.529029860
	"Colorado"	"08"	"2008"	"2008"	446	2450670	18.199104735
	"Colorado"	"08"	"2009"	"2009"	451	2491485	18.101654234
	"Colorado"	"08"	"2010"	"2010"	373	2520662	14.797699969
	"Colorado"	"08"	"2011"	"2011"	477	2567195	18.580590878
	"Colorado"	"08"	"2012"	"2012"	438	2603705	16.822182237
	"Colorado"	"08"	"2013"	"2013"	472	2646446	17.835240167
	"Colorado"	"08"	"2014"	"2014"	537	2691159	19.954227900
	"Colorado"	"08"	"2015"	"2015"	536	2743763	19.535214958
	"Colorado"	"08"	"2016"	"2016"	604	2785818	21.681244073
	"Connecticut"	"09"	"1999"	"1999"	238	1639253	14.518808262
	"Connecticut"	"09"	"2000"	"2000"	253	1649319	15.339664431
	"Connecticut"	"09"	"2001"	"2001"	220	1663876	13.222139150
	"Connecticut"	"09"	"2002"	"2002"	264	1678249	15.730681204
	"Connecticut"	"09"	"2003"	"2003"	230	1690868	13.602481093
	"Connecticut"	"09"	"2004"	"2004"	236	1698016	13.898573394
	"Connecticut"	"09"	"2005"	"2005"	239	1704888	14.018516172
	"Connecticut"	"09"	"2006"	"2006"	319	1709785	18.657316563
	"Connecticut"	"09"	"2007"	"2007"	289	1715653	16.844898123
	"Connecticut"	"09"	"2008"	"2008"	253	1724830	14.668112220
	"Connecticut"	"09"	"2009"	"2009"	261	1733028	15.060345245
	"Connecticut"	"09"	"2010"	"2010"	243	1739614	13.968616026
	"Connecticut"	"09"	"2011"	"2011"	280	1744816	16.047537391
	"Connecticut"	"09"	"2012"	"2012"	300	1749916	17.143680040
	"Connecticut"	"09"	"2013"	"2013"	414	1754151	23.601160903
	"Connecticut"	"09"	"2014"	"2014"	418	1754549	23.823786056
	"Connecticut"	"09"	"2015"	"2015"	583	1751747	33.281061706
	"Connecticut"	"09"	"2016"	"2016"	715	1745615	40.959776354
	"Delaware"	"10"	"1999"	"1999"	36	376258	9.567902875
	"Delaware"	"10"	"2000"	"2000"	35	380541	9.197432077
	"Delaware"	"10"	"2001"	"2001"	47	386350	12.165135240
	"Delaware"	"10"	"2002"	"2002"	62	391517	15.835838546
	"Delaware"	"10"	"2003"	"2003"	64	397201	16.112748961
	"Delaware"	"10"	"2004"	"2004"	55	403483	13.631305408
	"Delaware"	"10"	"2005"	"2005"	46	409923	11.221619670
	"Delaware"	"10"	"2006"	"2006"	54	416502	12.965123817
	"Delaware"	"10"	"2007"	"2007"	63	422351	14.916503098
	"Delaware"	"10"	"2008"	"2008"	73	428393	17.040427832
	"Delaware"	"10"	"2009"	"2009"	80	431935	18.521305289
	"Delaware"	"10"	"2010"	"2010"	86	434939	19.772887692
	"Delaware"	"10"	"2011"	"2011"	92	439836	20.916887203
	"Delaware"	"10"	"2012"	"2012"	90	444358	20.253939391
	"Delaware"	"10"	"2013"	"2013"	103	447947	22.993791676
	"Delaware"	"10"	"2014"	"2014"	127	452689	28.054580518
	"Delaware"	"10"	"2015"	"2015"	132	457809	28.832984935
	"Delaware"	"10"	"2016"	"2016"	198	460670	42.980875681
	"District of Columbia"	"11"	"1999"	"1999"	48	268416	17.882689557
	"District of Columbia"	"11"	"2000"	"2000"	56	269366	20.789557702
	"District of Columbia"	"11"	"2001"	"2001"	76	270764	28.068724055
	"District of Columbia"	"11"	"2002"	"2002"	43	270012	15.925218139
	"District of Columbia"	"11"	"2003"	"2003"	82	267895	30.609007260
	"District of Columbia"	"11"	"2004"	"2004"	71	267470	26.545033088
	"District of Columbia"	"11"	"2005"	"2005"	60	267523	22.427978155
	"District of Columbia"	"11"	"2006"	"2006"	80	269359	29.700139962
	"District of Columbia"	"11"	"2007"	"2007"	60	271455	22.103111013
	"District of Columbia"	"11"	"2008"	"2008"	59	273971	21.535125980
	"District of Columbia"	"11"	"2009"	"2009"	44	280400	15.691868759
	"District of Columbia"	"11"	"2010"	"2010"	59	284222	20.758421234
	"District of Columbia"	"11"	"2011"	"2011"	56	292221	19.163578251
	"District of Columbia"	"11"	"2012"	"2012"	57	299041	19.060931444
	"District of Columbia"	"11"	"2013"	"2013"	77	306250	25.142857143
	"District of Columbia"	"11"	"2014"	"2014"	69	312600	22.072936660
	"District of Columbia"	"11"	"2015"	"2015"	91	318601	28.562371116
	"District of Columbia"	"11"	"2016"	"2016"	210	323230	64.969216966
	"Florida"	"12"	"1999"	"1999"	669	7685574	8.704619850
	"Florida"	"12"	"2000"	"2000"	812	7797715	10.413306975
	"Florida"	"12"	"2001"	"2001"	1205	7984190	15.092326210
	"Florida"	"12"	"2002"	"2002"	1310	8147636	16.078283320
	"Florida"	"12"	"2003"	"2003"	1382	8306512	16.637548950
	"Florida"	"12"	"2004"	"2004"	1517	8512871	17.820075037
	"Florida"	"12"	"2005"	"2005"	1712	8724088	19.623827729
	"Florida"	"12"	"2006"	"2006"	1867	8886910	21.008427001
	"Florida"	"12"	"2007"	"2007"	1846	8989255	20.535628370
	"Florida"	"12"	"2008"	"2008"	1989	9062026	21.948734201
	"Florida"	"12"	"2009"	"2009"	1993	9118355	21.857012586
	"Florida"	"12"	"2010"	"2010"	1982	9189355	21.568434346
	"Florida"	"12"	"2011"	"2011"	1844	9321376	19.782487049
	"Florida"	"12"	"2012"	"2012"	1563	9447827	16.543486666
	"Florida"	"12"	"2013"	"2013"	1497	9562647	15.654661309
	"Florida"	"12"	"2014"	"2014"	1652	9723286	16.990140987
	"Florida"	"12"	"2015"	"2015"	2121	9902539	21.418749272
	"Florida"	"12"	"2016"	"2016"	3253	10070151	32.303388499
	"Georgia"	"13"	"1999"	"1999"	213	3949934	5.392495166
	"Georgia"	"13"	"2000"	"2000"	258	4027113	6.406574636
	"Georgia"	"13"	"2001"	"2001"	372	4120876	9.027206837
	"Georgia"	"13"	"2002"	"2002"	400	4180322	9.568640885
	"Georgia"	"13"	"2003"	"2003"	416	4227841	9.839537485
	"Georgia"	"13"	"2004"	"2004"	426	4305728	9.893797286
	"Georgia"	"13"	"2005"	"2005"	504	4370659	11.531441826
	"Georgia"	"13"	"2006"	"2006"	554	4485207	12.351715317
	"Georgia"	"13"	"2007"	"2007"	591	4572416	12.925333128
	"Georgia"	"13"	"2008"	"2008"	608	4647859	13.081291838
	"Georgia"	"13"	"2009"	"2009"	603	4703090	12.821357873
	"Georgia"	"13"	"2010"	"2010"	645	4729171	13.638754023
	"Georgia"	"13"	"2011"	"2011"	625	4802807	13.013223309
	"Georgia"	"13"	"2012"	"2012"	618	4851024	12.739578283
	"Georgia"	"13"	"2013"	"2013"	650	4881361	13.315958398
	"Georgia"	"13"	"2014"	"2014"	733	4926987	14.877246479
	"Georgia"	"13"	"2015"	"2015"	798	4979882	16.024476082
	"Georgia"	"13"	"2016"	"2016"	898	5020465	17.886789371
	"Hawaii"	"15"	"1999"	"1999"	59	608470	9.696451756
	"Hawaii"	"15"	"2000"	"2000"	43	608671	7.064571829
	"Hawaii"	"15"	"2001"	"2001"	56	616759	9.079721577
	"Hawaii"	"15"	"2002"	"2002"	54	623421	8.661883382
	"Hawaii"	"15"	"2003"	"2003"	77	627401	12.272852609
	"Hawaii"	"15"	"2004"	"2004"	99	636705	15.548802035
	"Hawaii"	"15"	"2005"	"2005"	91	647916	14.045030529
	"Hawaii"	"15"	"2006"	"2006"	97	657380	14.755544738
	"Hawaii"	"15"	"2007"	"2007"	106	658490	16.097435041
	"Hawaii"	"15"	"2008"	"2008"	79	666900	11.845853951
	"Hawaii"	"15"	"2009"	"2009"	118	673642	17.516722532
	"Hawaii"	"15"	"2010"	"2010"	104	681243	15.266211910
	"Hawaii"	"15"	"2011"	"2011"	126	689805	18.266031705
	"Hawaii"	"15"	"2012"	"2012"	102	701965	14.530638992
	"Hawaii"	"15"	"2013"	"2013"	114	709614	16.065071997
	"Hawaii"	"15"	"2014"	"2014"	118	718099	16.432274658
	"Hawaii"	"15"	"2015"	"2015"	124	725372	17.094676938
	"Hawaii"	"15"	"2016"	"2016"	148	717615	20.623872132
	"Idaho"	"16"	"1999"	"1999"	39	638876	6.104470977
	"Idaho"	"16"	"2000"	"2000"	41	648660	6.320722721
	"Idaho"	"16"	"2001"	"2001"	56	661919	8.460249668
	"Idaho"	"16"	"2002"	"2002"	65	671686	9.677140807
	"Idaho"	"16"	"2003"	"2003"	64	683503	9.363528763
	"Idaho"	"16"	"2004"	"2004"	60	698616	8.588409083
	"Idaho"	"16"	"2005"	"2005"	75	716258	10.471087234
	"Idaho"	"16"	"2006"	"2006"	81	736565	10.996992798
	"Idaho"	"16"	"2007"	"2007"	66	754978	8.741976587
	"Idaho"	"16"	"2008"	"2008"	80	769528	10.395982992
	"Idaho"	"16"	"2009"	"2009"	80	779041	10.269035904
	"Idaho"	"16"	"2010"	"2010"	86	785324	10.950894153
	"Idaho"	"16"	"2011"	"2011"	102	793627	12.852385314
	"Idaho"	"16"	"2012"	"2012"	99	798612	12.396507941
	"Idaho"	"16"	"2013"	"2013"	110	807084	13.629312438
	"Idaho"	"16"	"2014"	"2014"	101	818496	12.339705997
	"Idaho"	"16"	"2015"	"2015"	114	828747	13.755705903
	"Idaho"	"16"	"2016"	"2016"	147	843532	17.426724772
	"Illinois"	"17"	"1999"	"1999"	631	6045670	10.437222012
	"Illinois"	"17"	"2000"	"2000"	648	6080336	10.657305780
	"Illinois"	"17"	"2001"	"2001"	652	6118002	10.657073993
	"Illinois"	"17"	"2002"	"2002"	701	6137659	11.421292711
	"Illinois"	"17"	"2003"	"2003"	587	6153147	9.539833844
	"Illinois"	"17"	"2004"	"2004"	747	6175564	12.096061186
	"Illinois"	"17"	"2005"	"2005"	780	6186072	12.608970604
	"Illinois"	"17"	"2006"	"2006"	1024	6203933	16.505658588
	"Illinois"	"17"	"2007"	"2007"	809	6228289	12.989121089
	"Illinois"	"17"	"2008"	"2008"	958	6253501	15.319418674
	"Illinois"	"17"	"2009"	"2009"	967	6276055	15.407768096
	"Illinois"	"17"	"2010"	"2010"	895	6292276	14.223788022
	"Illinois"	"17"	"2011"	"2011"	981	6314194	15.536424760
	"Illinois"	"17"	"2012"	"2012"	1142	6319455	18.071178606
	"Illinois"	"17"	"2013"	"2013"	1086	6326483	17.165935639
	"Illinois"	"17"	"2014"	"2014"	1122	6320886	17.750676092
	"Illinois"	"17"	"2015"	"2015"	1214	6314495	19.225607115
	"Illinois"	"17"	"2016"	"2016"	1711	6291791	27.194164587
	"Indiana"	"18"	"1999"	"1999"	155	2961618	5.233625673
	"Indiana"	"18"	"2000"	"2000"	190	2982474	6.370550087
	"Indiana"	"18"	"2001"	"2001"	225	3007602	7.481043037
	"Indiana"	"18"	"2002"	"2002"	203	3022625	6.716016707
	"Indiana"	"18"	"2003"	"2003"	301	3044272	9.887421360
	"Indiana"	"18"	"2004"	"2004"	370	3064055	12.075501256
	"Indiana"	"18"	"2005"	"2005"	395	3087135	12.795034879
	"Indiana"	"18"	"2006"	"2006"	484	3114466	15.540384772
	"Indiana"	"18"	"2007"	"2007"	504	3138145	16.060443351
	"Indiana"	"18"	"2008"	"2008"	540	3160843	17.084050046
	"Indiana"	"18"	"2009"	"2009"	572	3177848	17.999602247
	"Indiana"	"18"	"2010"	"2010"	554	3189737	17.368203084
	"Indiana"	"18"	"2011"	"2011"	603	3206985	18.802707216
	"Indiana"	"18"	"2012"	"2012"	652	3218190	20.259835498
	"Indiana"	"18"	"2013"	"2013"	664	3236268	20.517460235
	"Indiana"	"18"	"2014"	"2014"	734	3249444	22.588479752
	"Indiana"	"18"	"2015"	"2015"	816	3261865	25.016363338
	"Indiana"	"18"	"2016"	"2016"	999	3269562	30.554551344
	"Iowa"	"19"	"1999"	"1999"	35	1429411	2.448560981
	"Iowa"	"19"	"2000"	"2000"	47	1435515	3.274086303
	"Iowa"	"19"	"2001"	"2001"	50	1439710	3.472921630
	"Iowa"	"19"	"2002"	"2002"	50	1442784	3.465522213
	"Iowa"	"19"	"2003"	"2003"	65	1448092	4.488665085
	"Iowa"	"19"	"2004"	"2004"	67	1454747	4.605611835
	"Iowa"	"19"	"2005"	"2005"	79	1461435	5.405645821
	"Iowa"	"19"	"2006"	"2006"	116	1471520	7.883005328
	"Iowa"	"19"	"2007"	"2007"	129	1481189	8.709219418
	"Iowa"	"19"	"2008"	"2008"	124	1491195	8.315478526
	"Iowa"	"19"	"2009"	"2009"	125	1500131	8.332605619
	"Iowa"	"19"	"2010"	"2010"	152	1508319	10.077443830
	"Iowa"	"19"	"2011"	"2011"	153	1517415	10.082937100
	"Iowa"	"19"	"2012"	"2012"	146	1524488	9.576985847
	"Iowa"	"19"	"2013"	"2013"	159	1533401	10.369107624
	"Iowa"	"19"	"2014"	"2014"	152	1543045	9.850652444
	"Iowa"	"19"	"2015"	"2015"	194	1552026	12.499790596
	"Iowa"	"19"	"2016"	"2016"	209	1559119	13.405006289
	"Kansas"	"20"	"1999"	"1999"	64	1322294	4.840073388
	"Kansas"	"20"	"2000"	"2000"	73	1328474	5.495026625
	"Kansas"	"20"	"2001"	"2001"	80	1336196	5.987145598
	"Kansas"	"20"	"2002"	"2002"	114	1341637	8.497082296
	"Kansas"	"20"	"2003"	"2003"	114	1345589	8.472126333
	"Kansas"	"20"	"2004"	"2004"	138	1351977	10.207274236
	"Kansas"	"20"	"2005"	"2005"	179	1357341	13.187548302
	"Kansas"	"20"	"2006"	"2006"	166	1368839	12.127065345
	"Kansas"	"20"	"2007"	"2007"	169	1378080	12.263438988
	"Kansas"	"20"	"2008"	"2008"	123	1392513	8.832951649
	"Kansas"	"20"	"2009"	"2009"	171	1404565	12.174587862
	"Kansas"	"20"	"2010"	"2010"	168	1415408	11.869369115
	"Kansas"	"20"	"2011"	"2011"	168	1425802	11.782842218
	"Kansas"	"20"	"2012"	"2012"	197	1435281	13.725535279
	"Kansas"	"20"	"2013"	"2013"	191	1441948	13.245970035
	"Kansas"	"20"	"2014"	"2014"	184	1447355	12.712845156
	"Kansas"	"20"	"2015"	"2015"	205	1453633	14.102596735
	"Kansas"	"20"	"2016"	"2016"	193	1447759	13.330948038
	"Kentucky"	"21"	"1999"	"1999"	136	1961652	6.932932039
	"Kentucky"	"21"	"2000"	"2000"	166	1975368	8.403497475
	"Kentucky"	"21"	"2001"	"2001"	230	1991261	11.550469778
	"Kentucky"	"21"	"2002"	"2002"	289	2002652	14.430864673
	"Kentucky"	"21"	"2003"	"2003"	347	2014862	17.222023146
	"Kentucky"	"21"	"2004"	"2004"	344	2034050	16.912071975
	"Kentucky"	"21"	"2005"	"2005"	432	2053084	21.041516080
	"Kentucky"	"21"	"2006"	"2006"	479	2070143	23.138498162
	"Kentucky"	"21"	"2007"	"2007"	464	2092462	22.174835194
	"Kentucky"	"21"	"2008"	"2008"	463	2106346	21.981193973
	"Kentucky"	"21"	"2009"	"2009"	484	2123938	22.787859156
	"Kentucky"	"21"	"2010"	"2010"	634	2134952	29.696217995
	"Kentucky"	"21"	"2011"	"2011"	671	2149874	31.211131443
	"Kentucky"	"21"	"2012"	"2012"	677	2157711	31.375842270
	"Kentucky"	"21"	"2013"	"2013"	648	2163396	29.952907373
	"Kentucky"	"21"	"2014"	"2014"	687	2173158	31.612979820
	"Kentucky"	"21"	"2015"	"2015"	799	2179094	36.666614657
	"Kentucky"	"21"	"2016"	"2016"	943	2186553	43.127241828
	"Louisiana"	"22"	"1999"	"1999"	167	2158067	7.738406639
	"Louisiana"	"22"	"2000"	"2000"	220	2162903	10.171514858
	"Louisiana"	"22"	"2001"	"2001"	248	2169812	11.429561639
	"Louisiana"	"22"	"2002"	"2002"	320	2181743	14.667172073
	"Louisiana"	"22"	"2003"	"2003"	418	2193889	19.052923826
	"Louisiana"	"22"	"2004"	"2004"	437	2213485	19.742623058
	"Louisiana"	"22"	"2005"	"2005"	522	2227187	23.437636804
	"Louisiana"	"22"	"2006"	"2006"	551	2098593	26.255686548
	"Louisiana"	"22"	"2007"	"2007"	560	2136456	26.211632723
	"Louisiana"	"22"	"2008"	"2008"	422	2165956	19.483313604
	"Louisiana"	"22"	"2009"	"2009"	392	2196449	17.846988480
	"Louisiana"	"22"	"2010"	"2010"	367	2219292	16.536805432
	"Louisiana"	"22"	"2011"	"2011"	363	2238369	16.217165266
	"Louisiana"	"22"	"2012"	"2012"	348	2252050	15.452587642
	"Louisiana"	"22"	"2013"	"2013"	518	2263933	22.880535776
	"Louisiana"	"22"	"2014"	"2014"	521	2273939	22.911784353
	"Louisiana"	"22"	"2015"	"2015"	554	2283809	24.257720326
	"Louisiana"	"22"	"2016"	"2016"	640	2289370	27.955289010
	"Maine"	"23"	"1999"	"1999"	40	616210	6.491293553
	"Maine"	"23"	"2000"	"2000"	44	620309	7.093239015
	"Maine"	"23"	"2001"	"2001"	62	626035	9.903599639
	"Maine"	"23"	"2002"	"2002"	81	631734	12.821852235
	"Maine"	"23"	"2003"	"2003"	83	637833	13.012810563
	"Maine"	"23"	"2004"	"2004"	93	641826	14.489908480
	"Maine"	"23"	"2005"	"2005"	100	644683	15.511499450
	"Maine"	"23"	"2006"	"2006"	108	647462	16.680515613
	"Maine"	"23"	"2007"	"2007"	107	649243	16.480732176
	"Maine"	"23"	"2008"	"2008"	97	651096	14.897956676
	"Maine"	"23"	"2009"	"2009"	107	650896	16.438878100
	"Maine"	"23"	"2010"	"2010"	82	650056	12.614297845
	"Maine"	"23"	"2011"	"2011"	97	650063	14.921630673
	"Maine"	"23"	"2012"	"2012"	102	650278	15.685599082
	"Maine"	"23"	"2013"	"2013"	109	650220	16.763556950
	"Maine"	"23"	"2014"	"2014"	149	651271	22.878340967
	"Maine"	"23"	"2015"	"2015"	189	651257	29.020801312
	"Maine"	"23"	"2016"	"2016"	241	652585	36.930055089
	"Maryland"	"24"	"1999"	"1999"	500	2537581	19.703804529
	"Maryland"	"24"	"2000"	"2000"	482	2557794	18.844363541
	"Maryland"	"24"	"2001"	"2001"	491	2594827	18.922263411
	"Maryland"	"24"	"2002"	"2002"	510	2625192	19.427150471
	"Maryland"	"24"	"2003"	"2003"	581	2652422	21.904508408
	"Maryland"	"24"	"2004"	"2004"	481	2676892	17.968599406
	"Maryland"	"24"	"2005"	"2005"	469	2700618	17.366395395
	"Maryland"	"24"	"2006"	"2006"	552	2719404	20.298565421
	"Maryland"	"24"	"2007"	"2007"	540	2733299	19.756345720
	"Maryland"	"24"	"2008"	"2008"	488	2749177	17.750766866
	"Maryland"	"24"	"2009"	"2009"	530	2770387	19.130901206
	"Maryland"	"24"	"2010"	"2010"	428	2791762	15.330819747
	"Maryland"	"24"	"2011"	"2011"	466	2820574	16.521459816
	"Maryland"	"24"	"2012"	"2012"	558	2850403	19.576179228
	"Maryland"	"24"	"2013"	"2013"	594	2874762	20.662580067
	"Maryland"	"24"	"2014"	"2014"	755	2896418	26.066679602
	"Maryland"	"24"	"2015"	"2015"	908	2911085	31.191119462
	"Maryland"	"24"	"2016"	"2016"	1480	2914466	50.781172263
	"Massachusetts"	"25"	"1999"	"1999"	341	3042515	11.207832993
	"Massachusetts"	"25"	"2000"	"2000"	335	3058816	10.951950036
	"Massachusetts"	"25"	"2001"	"2001"	494	3085067	16.012618203
	"Massachusetts"	"25"	"2002"	"2002"	494	3097770	15.946955390
	"Massachusetts"	"25"	"2003"	"2003"	613	3101748	19.763049738
	"Massachusetts"	"25"	"2004"	"2004"	473	3097647	15.269654677
	"Massachusetts"	"25"	"2005"	"2005"	579	3094280	18.711945913
	"Massachusetts"	"25"	"2006"	"2006"	683	3098899	22.040085850
	"Massachusetts"	"25"	"2007"	"2007"	644	3109906	20.708021400
	"Massachusetts"	"25"	"2008"	"2008"	624	3128237	19.947337750
	"Massachusetts"	"25"	"2009"	"2009"	626	3151754	19.861956231
	"Massachusetts"	"25"	"2010"	"2010"	566	3166628	17.873902460
	"Massachusetts"	"25"	"2011"	"2011"	687	3189541	21.539149364
	"Massachusetts"	"25"	"2012"	"2012"	655	3220373	20.339258837
	"Massachusetts"	"25"	"2013"	"2013"	803	3244816	24.747165941
	"Massachusetts"	"25"	"2014"	"2014"	979	3270824	29.931295600
	"Massachusetts"	"25"	"2015"	"2015"	1349	3296118	40.926932834
	"Massachusetts"	"25"	"2016"	"2016"	1703	3305651	51.517840208
	"Michigan"	"26"	"1999"	"1999"	463	4849346	9.547679213
	"Michigan"	"26"	"2000"	"2000"	580	4873095	11.902086867
	"Michigan"	"26"	"2001"	"2001"	613	4901831	12.505531096
	"Michigan"	"26"	"2002"	"2002"	688	4915539	13.996430503
	"Michigan"	"26"	"2003"	"2003"	636	4930631	12.898957557
	"Michigan"	"26"	"2004"	"2004"	782	4937386	15.838340369
	"Michigan"	"26"	"2005"	"2005"	881	4936817	17.845506528
	"Michigan"	"26"	"2006"	"2006"	1062	4929460	21.543941933
	"Michigan"	"26"	"2007"	"2007"	986	4910249	20.080448059
	"Michigan"	"26"	"2008"	"2008"	960	4880990	19.668141094
	"Michigan"	"26"	"2009"	"2009"	1096	4857253	22.564194206
	"Michigan"	"26"	"2010"	"2010"	1005	4848114	20.729710564
	"Michigan"	"26"	"2011"	"2011"	1026	4845945	21.172340999
	"Michigan"	"26"	"2012"	"2012"	933	4850511	19.235086778
